Game_number,Result,Avg_team_Age,Match_light_type,Match_format,Bowlers_in_team,Wicket_keeper_in_team,All_rounder_in_team,First_selection,Opponent,Season,Audience_number,Offshore,Max_run_scored_1over,Max_wicket_taken_1over,Extra_bowls_bowled,Min_run_given_1over,Min_run_scored_1over,Max_run_given_1over,extra_bowls_opponent,player_highest_run,Players_scored_zero,player_highest_wicket
Game_1754,0,27,Night,ODI,3,1,3,Batting,West Indies,Rainy,83699,No,18,1,14,3,1,13,8,98,3,3
Game_1755,0,30,Day,ODI,4,1,4,Bowling,Srilanka,Rainy,18620,Yes,11,3,5,3,3,6,2,43,3,1
Game_1756,0,30,Day,ODI,4,1,2,Bowling,Kenya,Summer,35686,No,19,2,10,5,3,10,7,48,3,2
Game_1757,0,30,Day,ODI,2,1,2,Batting,Pakistan,Rainy,34146,Yes,13,1,10,6,3,9,7,95,3,2
Game_1758,0,30,Day,ODI,4,1,3,Batting,Srilanka,Summer,19859,No,13,3,6,3,3,6,2,32,2,1
Game_1759,0,30,Day,ODI,4,1,1,Batting,Srilanka,Rainy,16842,No,19,3,8,3,2,6,0,83,3,1
Game_1760,0,30,Day,T20,4,1,2,Bowling,Pakistan,Rainy,15883,No,14,2,3,0,3,6,2,68,2,1
Game_1761,0,30,Day,ODI,1,1,1,Bowling,Kenya,Summer,45000,No,13,1,18,2,3,7,7,52,3,2
Game_1762,0,30,Day,ODI,3,1,2,Batting,West Indies,Rainy,92442,No,12,1,20,3,3,18,16,99,1,3
Game_1763,0,30,Day,T20,4,1,3,Batting,South Africa,Rainy,72954,No,19,3,14,0,3,14,10,48,3,3
Game_1764,0,30,Day,ODI,3,1,3,Batting,West Indies,Rainy,96208,Yes,25,1,16,2,3,16,11,42,4,3
Game_1765,0,30,Night,T20,4,1,1,Bowling,Zimbabwe,Winter,24374,No,15,2,16,0,2,9,8,40,3,1
Game_1766,0,30,Day,ODI,3,1,2,Bowling,Kenya,Summer,17052,Yes,12,3,6,2,3,6,3,42,3,1
Game_1767,0,30,Night,ODI,3,1,4,Bowling,Bangladesh,Summer,136017,No,13,3,21,3,2,6,0,87,3,5
Game_1768,0,30,Day,T20,3,1,1,Batting,South Africa,Rainy,53508,No,19,3,10,0,3,9,7,94,2,3
Game_1769,0,30,Day and Night,ODI,2,1,4,Batting,England,Winter,35917,No,13,2,18,3,3,6,2,97,3,2
Game_1770,0,30,Night,ODI,4,1,3,Bowling,Pakistan,Winter,44142,No,21,1,13,2,2,13,12,57,3,2
Game_1771,0,30,Day,ODI,3,1,1,Bowling,Bangladesh,Rainy,132160,No,11,1,24,2,2,22,6,56,3,5
Game_1772,1,30,Day,ODI,2,1,4,Bowling,Srilanka,Rainy,16373,No,11,4,14,4,0,10,9,72,3,1
Game_1773,0,30,Day,ODI,4,1,1,Batting,England,Rainy,94990,No,23,3,21,3,3,20,7,60,2,4
Game_1774,0,30,Day,T20,3,1,4,Batting,South Africa,Rainy,46984,No,21,4,8,0,3,8,7,95,2,2
Game_1775,0,30,Night,T20,4,1,4,Bowling,South Africa,Winter,37842,No,24,1,15,0,2,15,12,88,1,2
Game_1776,0,30,Day,T20,3,1,3,Bowling,South Africa,Summer,62566,No,11,3,14,0,3,9,4,57,2,2
Game_1777,0,30,Day,ODI,3,1,4,Bowling,Kenya,Summer,17073,No,14,4,4,4,3,6,2,78,3,1
Game_1778,0,27,Day,Test,3,1,3,Batting,Australia,Summer,61859,Yes,16,3,9,2,3,9,0,31,3,3
Game_1779,0,30,Day,T20,2,1,1,Batting,South Africa,Rainy,37401,No,11,3,10,0,3,10,7,100,3,2
Game_1780,1,30,Day,T20,4,1,2,Bowling,South Africa,Winter,47096,No,12,4,12,0,3,6,3,94,3,2
Game_1781,0,30,Day,T20,4,1,2,Batting,South Africa,Rainy,46564,No,13,1,8,0,2,6,3,100,2,2
Game_1782,0,30,Day,T20,3,1,4,Batting,South Africa,Summer,33950,No,15,3,8,0,3,6,3,32,3,2
Game_1783,0,30,Day,ODI,4,1,3,Bowling,Kenya,Summer,19663,No,14,4,8,2,3,6,2,52,2,1
Game_1784,0,30,Day and Night,ODI,4,1,3,Bowling,Pakistan,Rainy,39823,Yes,14,4,10,2,4,10,2,80,3,2
Game_1785,0,30,Day,ODI,4,1,3,Batting,Kenya,Rainy,45000,No,14,2,20,2,3,6,3,98,3,1
Game_1786,0,30,Day,ODI,4,1,3,Batting,Kenya,Rainy,20839,No,12,4,4,5,3,6,3,62,1,1
Game_1787,1,30,Day,T20,3,1,4,Bowling,South Africa,Winter,75978,Yes,13,2,20,0,3,6,2,39,2,3
Game_1788,0,30,Day,T20,1,1,2,Batting,South Africa,Rainy,84217,No,11,1,21,0,2,20,9,60,2,4
Game_1789,0,30,Night,ODI,3,1,2,Bowling,England,Summer,69552,No,19,2,10,2,3,9,4,74,3,2
Game_1790,0,30,Day and Night,ODI,2,1,3,Bowling,Srilanka,Rainy,17997,No,17,3,17,3,3,6,2,41,4,2
Game_1791,0,30,Day,ODI,1,1,4,Bowling,Pakistan,Rainy,69937,No,15,1,9,5,3,7,7,42,2,3
Game_1792,0,30,Day and Night,T20,3,1,4,Bowling,South Africa,Rainy,37730,No,14,4,17,0,2,9,6,63,2,2
Game_1793,0,30,Day,ODI,3,1,2,Bowling,Srilanka,Rainy,30828,No,12,1,6,3,4,6,3,82,4,2
Game_1794,1,30,Day,T20,2,1,2,Batting,South Africa,Summer,41951,Yes,11,1,8,0,1,6,4,94,3,2
Game_1795,0,30,Day and Night,ODI,1,1,3,Bowling,Kenya,Rainy,35910,No,23,4,10,3,3,10,7,61,2,2
Game_1796,1,30,Day,ODI,2,1,4,Bowling,Srilanka,Summer,14630,Yes,15,2,7,3,0,6,0,92,2,1
Game_1797,0,30,Day and Night,ODI,4,1,4,Batting,Kenya,Rainy,20363,Yes,11,3,8,3,3,8,7,56,3,1
Game_1798,0,30,Day and Night,ODI,2,1,4,Bowling,Srilanka,Summer,21476,No,13,3,8,2,2,7,7,79,3,1
Game_1799,0,30,Day,ODI,3,1,3,Batting,Srilanka,Rainy,18690,Yes,20,1,12,3,2,6,0,81,4,1
Game_1800,0,30,Day,ODI,1,1,4,Bowling,Srilanka,Summer,18851,No,22,2,1,2,3,6,0,67,3,1
Game_1801,0,30,Day and Night,ODI,3,1,4,Bowling,England,Summer,66682,No,21,2,10,2,3,9,7,44,2,3
Game_1802,0,27,Day,ODI,3,1,3,Bowling,Pakistan,Rainy,36659,No,13,2,17,3,2,7,7,94,3,2
Game_1803,0,30,Day,ODI,3,1,1,Bowling,Srilanka,Rainy,16982,No,13,3,6,5,3,6,4,84,4,1
Game_1804,0,30,Day,ODI,1,1,1,Bowling,Kenya,Winter,20377,No,17,4,5,1,2,6,2,31,3,1
Game_1805,0,30,Day,ODI,2,1,2,Bowling,Srilanka,Winter,18627,No,11,3,3,2,3,6,2,93,3,1
Game_1806,0,30,Day,ODI,2,1,1,Bowling,Kenya,Winter,23086,Yes,12,4,7,5,2,6,2,32,4,1
Game_1807,0,30,Day,T20,4,1,1,Batting,Bangladesh,Rainy,107989,No,16,3,31,0,3,25,8,78,2,4
Game_1808,0,30,Day,ODI,3,1,4,Bowling,Pakistan,Summer,27608,Yes,11,3,6,3,3,6,2,45,3,1
Game_1809,1,30,Day,T20,4,1,3,Bowling,Zimbabwe,Summer,23849,No,23,2,10,0,3,6,3,82,2,1
Game_1810,0,30,Day,ODI,4,1,1,Batting,West Indies,Summer,83958,No,11,3,13,4,3,12,6,53,3,3
Game_1811,1,30,Day,ODI,1,1,2,Bowling,Kenya,Summer,20720,No,11,3,8,2,3,6,2,83,3,1
Game_1812,0,30,Day,ODI,3,1,3,Batting,Bangladesh,Winter,133658,No,11,4,26,3,2,14,13,58,3,5
Game_1813,1,30,Day and Night,ODI,1,1,2,Batting,Kenya,Summer,27433,Yes,22,2,10,5,3,10,2,72,1,1
Game_1814,0,30,Day,ODI,4,1,3,Bowling,South Africa,Rainy,47775,No,11,4,10,2,3,9,7,48,3,2
Game_1815,0,30,Day,ODI,4,1,1,Batting,Pakistan,Rainy,71736,No,14,4,24,4,3,22,6,42,2,3
Game_1816,0,30,Day,T20,4,1,2,Batting,Bangladesh,Summer,132629,No,12,4,22,0,2,6,2,83,3,5
Game_1817,0,30,Day,ODI,3,1,3,Bowling,Srilanka,Summer,17472,No,11,4,7,3,3,6,1,78,3,1
Game_1818,0,30,Day,ODI,4,1,4,Bowling,Pakistan,Rainy,45255,Yes,13,4,9,5,4,6,2,41,3,2
Game_1819,0,30,Day,ODI,2,1,4,Bowling,Srilanka,Summer,15442,No,13,1,10,5,3,10,0,83,2,1
Game_1820,1,30,Day,T20,3,1,4,Bowling,Zimbabwe,Rainy,14602,No,14,3,19,0,4,6,0,56,3,2
Game_1821,0,30,Day,ODI,2,1,4,Batting,Kenya,Winter,18515,No,12,4,6,3,2,6,3,72,4,1
Game_1822,1,30,Day,T20,2,1,1,Bowling,Zimbabwe,Rainy,18781,Yes,14,3,3,0,3,6,2,86,2,1
Game_1823,0,30,Day,T20,3,1,4,Batting,Zimbabwe,Rainy,14098,No,13,1,2,0,3,6,2,97,3,1
Game_1824,0,30,Day,ODI,4,1,2,Batting,Kenya,Summer,23933,Yes,14,4,6,3,4,9,1,82,2,1
Game_1825,0,30,Day and Night,T20,3,1,3,Batting,South Africa,Rainy,37632,No,19,1,10,0,3,6,3,42,4,2
Game_1826,0,30,Day,ODI,3,1,3,Bowling,Srilanka,Winter,13657,No,12,3,1,3,3,6,0,75,3,1
Game_1827,0,30,Day and Night,ODI,2,1,3,Batting,Srilanka,Summer,28077,No,23,4,12,2,3,12,8,58,3,2
Game_1828,1,30,Day,ODI,3,1,2,Batting,West Indies,Rainy,136815,No,12,4,23,0,3,22,15,49,3,5
Game_1829,0,30,Night,T20,4,1,2,Bowling,South Africa,Summer,31976,No,20,3,10,0,3,9,5,72,3,2
Game_1830,0,30,Day,ODI,2,1,3,Bowling,Kenya,Rainy,21154,No,21,1,8,1,3,6,0,32,3,1
Game_1831,0,30,Day and Night,T20,4,1,1,Batting,South Africa,Summer,40404,Yes,21,3,14,0,3,9,6,98,3,2
Game_1832,0,30,Day,ODI,1,1,4,Bowling,Srilanka,Rainy,15883,No,19,4,1,2,3,6,0,36,4,1
Game_1833,1,30,Day,ODI,2,1,1,Bowling,Srilanka,Summer,45000,Yes,13,4,23,2,3,6,0,98,2,3
Game_1834,0,30,Day,T20,5,1,2,Batting,South Africa,Winter,38178,Yes,21,3,9,0,2,6,3,75,3,2
Game_1835,0,30,Night,ODI,2,1,3,Bowling,Pakistan,Rainy,69188,Yes,13,3,10,3,3,6,0,79,2,3
Game_1836,0,30,Day and Night,ODI,2,1,1,Batting,West Indies,Summer,94206,Yes,12,3,15,1,3,15,14,98,3,3
Game_1837,0,30,Day and Night,T20,5,1,2,Bowling,South Africa,Rainy,63483,No,22,4,9,0,2,9,8,71,3,3
Game_1838,0,30,Day,ODI,4,1,3,Batting,Srilanka,Rainy,28098,Yes,15,3,4,3,3,6,2,30,3,1
Game_1839,0,30,Day,ODI,4,1,4,Bowling,Srilanka,Winter,41405,No,22,4,10,3,2,7,7,48,3,2
Game_1840,0,30,Day,ODI,4,1,1,Bowling,England,Winter,41951,No,18,3,7,2,4,7,5,51,2,2
Game_1841,0,30,Day,ODI,3,1,1,Bowling,England,Rainy,43134,Yes,22,2,9,3,3,9,8,33,3,2
Game_1842,0,30,Day and Night,ODI,5,1,4,Batting,Srilanka,Summer,16842,No,11,4,10,2,3,10,3,50,3,2
Game_1843,0,30,Day,ODI,2,1,2,Batting,West Indies,Winter,131180,Yes,12,4,29,2,2,27,3,43,2,5
Game_1844,0,30,Day,T20,3,1,1,Batting,South Africa,Summer,53459,No,11,4,28,0,0,21,16,99,3,3
Game_1845,0,30,Day,ODI,3,1,3,Batting,Pakistan,Winter,70672,No,13,2,17,2,3,17,14,59,3,3
Game_1846,0,30,Day,ODI,3,1,4,Batting,Bangladesh,Winter,103292,No,14,3,21,2,3,6,0,33,3,4
Game_1847,0,30,Day and Night,ODI,3,1,2,Bowling,England,Summer,45493,No,13,3,6,3,3,6,5,95,2,2
Game_1848,0,30,Day,ODI,3,1,2,Bowling,Kenya,Summer,68068,No,17,3,25,2,3,9,0,59,3,3
Game_1849,0,30,Day and Night,ODI,3,1,2,Bowling,Kenya,Rainy,15358,No,13,4,5,2,2,6,2,79,3,1
Game_1850,1,30,Day,ODI,3,1,4,Bowling,Kenya,Rainy,23716,Yes,17,1,2,0,2,6,0,79,2,1
Game_1851,0,30,Day and Night,T20,1,1,1,Batting,South Africa,Summer,38311,No,11,4,20,0,2,6,3,57,2,2
Game_1852,0,30,Day,ODI,4,1,3,Bowling,Kenya,Summer,17507,No,17,2,1,4,3,6,1,87,3,1
Game_1853,0,30,Day,ODI,3,1,2,Bowling,Kenya,Rainy,43540,No,17,2,10,3,3,10,4,66,3,2
Game_1854,0,30,Day,ODI,3,1,2,Batting,Srilanka,Rainy,21266,No,12,2,5,3,3,6,0,55,4,1
Game_1855,0,30,Day,ODI,4,1,3,Batting,England,Summer,30968,No,23,4,11,2,3,11,7,61,3,2
Game_1856,0,30,Day,T20,4,1,3,Bowling,Pakistan,Summer,30184,No,14,2,16,0,3,15,13,32,2,2
Game_1857,0,30,Day,ODI,4,1,4,Bowling,West Indies,Rainy,45000,Yes,14,2,17,3,4,6,0,52,3,3
Game_1858,0,30,Day,ODI,4,1,1,Bowling,West Indies,Summer,95648,No,13,1,16,3,4,6,2,30,3,3
Game_1859,0,30,Day,Test,2,1,2,Bowling,Australia,Winter,35147,Yes,22,4,16,2,3,6,2,80,3,2
Game_1860,0,30,Day,ODI,1,1,4,Bowling,Srilanka,Rainy,35882,Yes,12,3,10,1,2,10,8,55,2,2
Game_1861,0,30,Day,ODI,3,1,2,Bowling,Kenya,Summer,20013,No,18,1,6,3,3,6,4,30,2,1
Game_1862,0,30,Day,ODI,2,1,1,Bowling,South Africa,Rainy,71673,No,14,4,24,4,3,6,0,70,3,3
Game_1863,0,30,Night,ODI,3,1,2,Batting,Kenya,Winter,37303,Yes,12,4,17,3,3,13,11,79,1,2
Game_1864,0,30,Day,ODI,2,1,1,Bowling,England,Rainy,30275,No,15,3,5,2,3,6,2,94,3,2
Game_1865,0,30,Day,ODI,3,1,4,Bowling,England,Summer,50820,No,11,1,37,3,2,6,4,49,1,3
Game_1866,0,30,Day,ODI,4,1,4,Bowling,Srilanka,Rainy,14525,No,23,2,10,4,3,6,2,96,3,1
Game_1867,0,30,Day,ODI,3,1,3,Bowling,Pakistan,Rainy,29064,No,19,1,11,3,3,11,10,99,2,2
Game_1868,1,30,Day,T20,2,1,3,Bowling,South Africa,Summer,67333,No,16,4,9,0,0,9,8,64,2,3
Game_1869,0,30,Day and Night,ODI,4,1,3,Bowling,Pakistan,Rainy,94521,No,22,4,22,3,2,22,3,78,2,4
Game_1870,0,30,Day,T20,4,1,3,Bowling,South Africa,Summer,38087,No,22,4,11,0,1,10,7,71,3,2
Game_1871,0,30,Day,T20,2,1,3,Batting,South Africa,Winter,36463,Yes,12,2,11,0,2,11,8,63,2,2
Game_1872,0,30,Day and Night,ODI,3,1,3,Bowling,Pakistan,Rainy,74711,Yes,13,3,21,5,2,9,9,40,2,3
Game_1873,0,30,Day,T20,4,1,2,Bowling,South Africa,Summer,35070,No,16,1,12,0,3,11,8,87,3,2
Game_1874,0,27,Day,ODI,3,1,1,Batting,West Indies,Rainy,94843,No,12,1,16,5,1,6,3,60,3,3
Game_1875,0,30,Day,T20,4,1,4,Bowling,South Africa,Summer,97104,No,13,3,38,0,2,37,10,37,3,4
Game_1876,0,30,Day,ODI,3,1,2,Bowling,Srilanka,Rainy,14294,No,12,3,17,3,4,6,2,67,3,2
Game_1877,1,30,Day,Test,4,1,3,Bowling,Australia,Winter,14511,Yes,22,4,7,3,3,6,2,63,3,1
Game_1878,0,30,Day,ODI,1,1,4,Bowling,Kenya,Summer,20692,No,13,4,1,2,3,6,0,32,3,1
Game_1879,0,30,Day,ODI,4,1,1,Batting,Kenya,Summer,33663,No,14,3,16,3,3,16,13,41,3,2
Game_1880,0,30,Night,ODI,2,1,3,Bowling,Pakistan,Winter,36141,No,14,4,17,2,4,6,0,100,2,2
Game_1881,0,30,Night,Test,4,1,3,Batting,Bangladesh,Rainy,45000,No,21,4,30,3,3,6,2,32,2,5
Game_1882,0,30,Day and Night,ODI,3,1,1,Batting,West Indies,Rainy,127204,Yes,19,1,28,1,2,8,3,73,3,5
Game_1883,0,30,Day and Night,ODI,4,1,1,Batting,Pakistan,Summer,52388,No,20,3,23,1,2,13,12,30,2,3
Game_1884,1,30,Day and Night,ODI,3,1,1,Bowling,Srilanka,Summer,42518,Yes,24,4,9,3,3,9,7,66,1,2
Game_1885,0,30,Night,Test,3,1,4,Batting,Bangladesh,Summer,121296,Yes,12,3,23,3,3,6,3,30,4,4
Game_1886,0,30,Day,ODI,4,1,3,Batting,Kenya,Winter,31535,No,15,3,12,3,3,6,0,45,2,2
Game_1887,0,30,Day,T20,3,1,3,Bowling,South Africa,Summer,51996,No,12,1,12,0,3,6,3,87,3,3
Game_1888,0,30,Day,ODI,3,1,3,Batting,Bangladesh,Summer,81417,No,12,4,14,6,3,11,10,45,2,3
Game_1889,0,30,Day and Night,T20,2,1,2,Batting,South Africa,Rainy,68166,No,14,3,10,0,3,9,7,92,3,3
Game_1890,0,30,Day,ODI,2,1,1,Batting,Srilanka,Winter,19845,No,22,1,7,2,3,6,0,39,3,1
Game_1891,0,30,Day and Night,T20,2,1,3,Bowling,Bangladesh,Rainy,118713,Yes,12,4,25,0,4,25,12,92,3,4
Game_1892,0,30,Day and Night,ODI,3,1,1,Bowling,Kenya,Winter,18291,No,25,3,10,2,0,10,7,96,1,1
Game_1893,0,30,Night,T20,2,1,3,Bowling,South Africa,Rainy,43022,No,13,1,8,0,4,7,7,95,3,2
Game_1894,1,30,Day,ODI,4,1,2,Batting,Kenya,Rainy,34741,No,18,1,7,2,3,6,4,72,3,1
Game_1895,0,30,Day,ODI,3,1,1,Bowling,West Indies,Summer,136759,No,13,3,23,5,3,20,18,51,3,5
Game_1896,1,30,Day,T20,4,1,2,Bowling,South Africa,Summer,43204,Yes,18,2,12,0,2,7,7,76,1,2
Game_1897,1,30,Day,ODI,4,1,4,Batting,Pakistan,Rainy,72184,No,12,4,40,3,2,40,10,94,3,3
Game_1898,0,27,Day,ODI,3,1,3,Batting,England,Rainy,45969,No,14,3,16,2,2,15,11,96,3,2
Game_1899,0,30,Day and Night,ODI,3,1,2,Batting,Kenya,Summer,33173,No,12,4,18,2,3,6,2,72,4,1
Game_1900,0,30,Day,T20,3,1,3,Batting,South Africa,Summer,64456,No,11,4,16,0,3,6,2,77,3,3
Game_1901,1,30,Day,T20,3,1,2,Batting,South Africa,Rainy,31913,Yes,11,3,4,0,3,6,2,71,1,2
Game_1902,0,30,Day,T20,1,1,3,Bowling,South Africa,Winter,57323,Yes,13,3,12,0,3,9,7,32,3,3
Game_1903,0,30,Day,ODI,2,1,2,Batting,England,Winter,34587,No,20,4,7,0,3,6,2,84,3,2
Game_1904,1,30,Day and Night,ODI,4,1,1,Bowling,Pakistan,Summer,74550,No,15,4,18,2,3,6,2,53,1,3
Game_1905,0,30,Day,T20,4,1,4,Batting,South Africa,Rainy,41314,No,14,3,17,0,4,15,11,47,2,2
Game_1906,0,30,Day,Test,3,1,3,Bowling,Australia,Rainy,44429,Yes,19,4,12,2,1,11,9,48,3,2
Game_1907,1,30,Day,ODI,3,1,1,Batting,Srilanka,Summer,29400,No,22,1,10,2,4,6,4,41,3,1
Game_1908,0,30,Day,ODI,3,1,3,Bowling,Kenya,Summer,24164,No,13,2,9,2,2,6,5,83,3,1
Game_1909,0,30,Day,ODI,5,1,4,Batting,Kenya,Summer,30219,Yes,20,2,19,2,3,6,2,32,3,2
Game_1910,0,30,Day,ODI,3,1,1,Batting,Kenya,Summer,18424,No,14,3,5,4,2,6,4,75,3,1
Game_1911,0,30,Day and Night,T20,2,1,4,Bowling,South Africa,Winter,32676,No,17,4,9,0,4,8,7,35,1,2
Game_1912,0,30,Day,ODI,3,1,4,Batting,Kenya,Winter,22428,No,14,4,8,3,3,6,2,84,3,1
Game_1913,0,30,Day,ODI,1,1,2,Bowling,Srilanka,Summer,19040,No,13,4,6,3,3,6,3,35,2,1
Game_1914,0,30,Day and Night,ODI,3,1,4,Bowling,Bangladesh,Winter,120267,No,13,2,21,2,2,7,6,91,2,4
Game_1915,0,30,Day,ODI,4,1,3,Bowling,Srilanka,Rainy,15666,No,21,4,7,2,3,6,0,94,3,1
Game_1916,0,30,Day and Night,ODI,3,1,2,Batting,Kenya,Winter,39235,No,11,1,20,2,0,20,7,54,3,2
Game_1917,0,30,Day,T20,5,1,3,Bowling,South Africa,Rainy,51065,No,13,1,10,0,3,10,8,94,3,3
Game_1918,0,30,Day,T20,2,1,2,Bowling,Zimbabwe,Rainy,16142,No,20,4,13,0,1,7,7,34,3,2
Game_1919,0,30,Day,ODI,3,1,2,Bowling,Srilanka,Winter,16436,No,18,3,20,2,1,17,9,60,3,2
Game_1920,0,30,Day and Night,T20,3,1,2,Batting,South Africa,Summer,62986,No,14,4,9,0,3,9,8,43,3,3
Game_1921,0,30,Day,ODI,4,1,2,Bowling,England,Rainy,42924,No,17,3,10,2,3,6,0,34,2,2
Game_1922,0,27,Day,ODI,3,1,2,Batting,Kenya,Rainy,23422,Yes,20,2,9,3,2,6,0,75,2,1
Game_1923,0,30,Day,T20,4,1,3,Bowling,South Africa,Rainy,75985,No,11,1,15,0,2,12,11,67,2,3
Game_1924,0,30,Day and Night,T20,4,1,3,Batting,Zimbabwe,Rainy,15617,No,18,4,6,0,3,6,3,75,3,1
Game_1925,0,30,Day,ODI,2,1,3,Bowling,Pakistan,Winter,66073,Yes,16,2,12,2,1,6,3,83,4,3
Game_1926,0,30,Day,ODI,3,1,3,Batting,Bangladesh,Summer,139482,No,15,2,21,5,3,6,4,32,3,5
Game_1927,0,30,Day,ODI,3,1,1,Batting,Kenya,Winter,17157,No,12,1,13,2,3,9,8,56,3,1
Game_1928,0,30,Day,T20,3,1,2,Batting,Pakistan,Rainy,65933,No,12,3,12,0,3,10,9,41,3,3
Game_1929,0,30,Day,T20,4,1,1,Batting,South Africa,Summer,45000,No,22,3,12,0,4,8,3,59,2,2
Game_1930,0,30,Day,ODI,5,1,3,Bowling,Kenya,Summer,21266,No,20,1,8,2,3,6,4,43,3,1
Game_1931,0,30,Day and Night,ODI,2,1,4,Bowling,Srilanka,Summer,14616,No,12,3,13,3,2,8,7,30,3,1
Game_1932,0,30,Night,ODI,3,1,3,Bowling,Srilanka,Winter,21504,No,11,3,12,4,3,12,9,66,3,2
Game_1933,0,30,Day,T20,2,1,3,Batting,South Africa,Winter,35042,Yes,11,1,9,0,4,6,4,30,3,2
Game_1934,0,30,Day,ODI,3,1,3,Batting,Kenya,Winter,29799,Yes,18,3,19,3,3,6,2,67,3,1
Game_1935,0,30,Day,ODI,3,1,3,Bowling,Kenya,Summer,17500,No,14,1,4,2,4,6,1,90,3,1
Game_1936,0,30,Day,T20,2,1,2,Batting,South Africa,Winter,73171,No,25,3,24,0,3,24,13,92,3,3
Game_1937,0,30,Day,ODI,2,1,3,Batting,Srilanka,Summer,16016,No,12,3,2,3,3,6,2,75,3,1
Game_1938,0,30,Day,ODI,1,1,3,Batting,Kenya,Rainy,27503,Yes,23,3,7,0,3,6,2,95,3,1
Game_1939,0,30,Day,ODI,2,1,4,Batting,Kenya,Summer,16177,No,15,4,9,3,3,6,2,95,3,1
Game_1940,1,30,Day,T20,2,1,2,Batting,Zimbabwe,Summer,21980,Yes,22,4,4,0,2,6,3,70,3,1
Game_1941,0,30,Day,ODI,3,1,3,Bowling,Srilanka,Rainy,25830,No,15,4,5,2,2,6,2,86,2,1
Game_1942,0,30,Day,ODI,2,1,4,Batting,England,Winter,31150,No,11,3,5,3,3,6,2,57,4,2
Game_1943,0,30,Day,ODI,3,1,4,Batting,Kenya,Rainy,19292,No,13,4,8,5,3,8,7,72,3,1
Game_1944,0,30,Day,ODI,1,1,4,Batting,Bangladesh,Rainy,133231,No,14,2,21,2,3,20,8,46,3,5
Game_1945,0,30,Day,ODI,4,1,3,Bowling,West Indies,Summer,131054,No,11,4,36,3,3,24,15,61,4,5
Game_1946,0,27,Day and Night,ODI,3,1,4,Bowling,England,Rainy,66829,No,17,3,10,2,2,10,9,45,2,2
Game_1947,0,30,Day,ODI,3,1,4,Batting,Pakistan,Summer,96138,No,18,3,21,6,3,7,7,98,3,4
Game_1948,0,30,Day,ODI,4,1,3,Bowling,Bangladesh,Rainy,1399930,No,14,1,34,5,3,33,18,65,2,5
Game_1949,1,30,Day,ODI,2,1,2,Bowling,England,Rainy,41412,Yes,13,1,8,1,3,6,0,50,2,2
Game_1950,0,30,Night,ODI,3,1,4,Bowling,Kenya,Winter,14623,No,14,4,7,3,4,6,4,37,4,1
Game_1951,0,30,Night,ODI,2,1,1,Batting,Bangladesh,Rainy,117544,No,23,4,22,1,3,20,8,65,2,4
Game_1952,0,30,Day,ODI,3,1,2,Bowling,Kenya,Rainy,24948,Yes,12,1,8,3,2,8,7,65,4,1
Game_1953,0,30,Day and Night,ODI,3,1,2,Batting,Srilanka,Summer,30975,No,11,4,10,5,3,6,2,37,3,2
Game_1954,0,30,Night,ODI,2,1,3,Batting,England,Winter,36855,No,16,2,11,5,3,6,3,36,3,2
Game_1955,0,30,Day,ODI,4,1,4,Bowling,England,Rainy,45871,No,14,2,14,3,3,6,0,88,3,2
Game_1956,0,30,Day,ODI,3,1,4,Bowling,England,Rainy,43827,No,18,1,9,3,1,7,7,54,3,2
Game_1957,0,30,Night,ODI,4,1,4,Bowling,England,Winter,47628,Yes,15,1,7,0,3,7,7,92,3,2
Game_1958,0,30,Day and Night,ODI,4,1,4,Bowling,Kenya,Winter,26705,Yes,17,4,5,4,4,6,3,43,3,1
Game_1959,0,30,Day,ODI,2,1,3,Bowling,Srilanka,Rainy,19187,Yes,15,3,15,2,4,7,2,99,3,2
Game_1960,1,30,Day,ODI,1,1,2,Bowling,Pakistan,Rainy,46711,Yes,19,2,17,2,3,6,0,70,3,2
Game_1961,0,30,Day and Night,ODI,1,1,2,Batting,Srilanka,Summer,15071,No,13,1,8,2,3,8,1,73,3,1
Game_1962,0,30,Night,ODI,5,1,4,Bowling,Pakistan,Rainy,34132,No,14,4,5,5,1,6,2,63,2,2
Game_1963,0,30,Day,ODI,4,1,4,Bowling,Pakistan,Winter,65772,No,16,3,17,3,3,6,2,97,3,3
Game_1964,1,30,Day,T20,4,1,4,Bowling,South Africa,Rainy,72800,No,11,3,14,0,0,14,8,32,1,3
Game_1965,0,30,Night,ODI,1,1,3,Bowling,England,Summer,59318,No,22,3,12,2,3,11,8,88,2,3
Game_1966,0,30,Day,ODI,4,1,2,Bowling,West Indies,Rainy,87430,No,16,4,16,5,1,10,9,81,2,3
Game_1967,1,30,Day,ODI,3,1,4,Batting,Kenya,Summer,18599,Yes,11,3,8,5,3,6,2,88,3,1
Game_1968,0,30,Day,T20,3,1,4,Batting,Bangladesh,Summer,95137,Yes,18,3,16,0,3,9,0,75,3,3
Game_1969,1,30,Day and Night,T20,4,1,3,Batting,South Africa,Summer,46872,No,15,3,9,0,2,6,3,52,2,2
Game_1970,0,30,Night,T20,3,1,4,Batting,South Africa,Summer,62055,No,12,4,23,0,3,19,7,57,2,3
Game_1971,0,30,Day,T20,3,1,4,Batting,South Africa,Rainy,41580,No,14,4,16,0,3,6,2,52,3,2
Game_1972,0,30,Day,ODI,2,1,4,Bowling,Srilanka,Summer,41398,No,16,4,16,3,4,13,11,62,3,2
